anio,mes,cve_ent,entidad,cve_mun,municipio,organismo,modalidad,destino,tipo,sexo,edad_rango,ingresos_rango,vivienda_valor,acciones,monto
2026,2,30,Veracruz de Ignacio de la Llave,182,Tlalnelhuayocan,1,3,1,2,1,2,2,,1.0,0.0
2026,2,30,Veracruz de Ignacio de la Llave,182,Tlalnelhuayocan,2,1,2,1,2,2,5,4,1.0,1310400.0
2026,2,30,Veracruz de Ignacio de la Llave,183,Tlapacoyan,1,3,1,2,1,1,2,,1.0,0.0
2026,2,30,Veracruz de Ignacio de la Llave,183,Tlapacoyan,1,3,1,2,1,2,2,,2.0,0.0
2026,2,30,Veracruz de Ignacio de la Llave,185,Tlilapan,1,3,1,2,1,2,2,,1.0,0.0
2026,2,30,Veracruz de Ignacio de la Llave,186,Tomatl�n,1,2,3,1,1,2,2,2,1.0,654018.9
2026,2,30,Veracruz de Ignacio de la Llave,186,Tomatl�n,1,3,1,2,2,2,4,,1.0,0.0
2026,2,30,Veracruz de Ignacio de la Llave,187,Tonay�n,1,3,1,2,2,2,2,,1.0,0.0
2026,2,30,Veracruz de Ignacio de la Llave,189,Tuxpan,1,1,2,2,1,2,2,4,1.0,708820.69
2026,2,30,Veracruz de Ignacio de la Llave,189,Tuxpan,1,1,2,2,1,2,6,4,2.0,3014388.62
2026,2,30,Veracruz de Ignacio de la Llave,189,Tuxpan,1,1,2,1,1,2,2,3,2.0,1410314.29
2026,2,30,Veracruz de Ignacio de la Llave,189,Tuxpan,1,1,2,1,2,2,2,3,1.0,317858.71
2026,2,30,Veracruz de Ignacio de la Llave,189,Tuxpan,1,1,2,1,2,2,5,3,1.0,928800.01
2026,2,30,Veracruz de Ignacio de la Llave,189,Tuxpan,1,2,3,1,1,2,2,2,1.0,641408.84
2026,2,30,Veracruz de Ignacio de la Llave,189,Tuxpan,1,2,3,1,1,2,2,4,1.0,655444.73
2026,2,30,Veracruz de Ignacio de la Llave,189,Tuxpan,1,2,3,1,1,2,3,3,2.0,1456512.05
2026,2,30,Veracruz de Ignacio de la Llave,189,Tuxpan,1,2,3,1,1,2,5,4,1.0,1333451.98
2026,2,30,Veracruz de Ignacio de la Llave,189,Tuxpan,1,2,3,1,1,2,6,2,1.0,689818.2
2026,2,30,Veracruz de Ignacio de la Llave,189,Tuxpan,1,2,3,1,1,2,6,4,1.0,1557940.57
2026,2,30,Veracruz de Ignacio de la Llave,189,Tuxpan,1,2,3,1,2,1,2,2,1.0,622820.34
2026,2,30,Veracruz de Ignacio de la Llave,189,Tuxpan,1,2,3,1,2,2,2,2,1.0,606833.67
2026,2,30,Veracruz de Ignacio de la Llave,189,Tuxpan,1,2,3,1,2,2,2,4,1.0,707716.45
2026,2,30,Veracruz de Ignacio de la Llave,189,Tuxpan,1,2,3,1,2,2,3,3,1.0,776024.32
2026,2,30,Veracruz de Ignacio de la Llave,189,Tuxpan,1,2,3,1,2,2,4,3,1.0,787962.93
2026,2,30,Veracruz de Ignacio de la Llave,189,Tuxpan,1,2,3,1,2,2,6,4,1.0,1713306.65
2026,2,30,Veracruz de Ignacio de la Llave,189,Tuxpan,1,3,1,2,1,1,2,,1.0,0.0
2026,2,30,Veracruz de Ignacio de la Llave,189,Tuxpan,1,3,1,2,1,1,3,,1.0,0.0
2026,2,30,Veracruz de Ignacio de la Llave,189,Tuxpan,1,3,1,2,1,2,2,,3.0,0.0
2026,2,30,Veracruz de Ignacio de la Llave,189,Tuxpan,1,3,1,2,1,2,3,,2.0,0.0
2026,2,30,Veracruz de Ignacio de la Llave,189,Tuxpan,1,3,1,2,1,2,4,,4.0,0.0
2026,2,30,Veracruz de Ignacio de la Llave,189,Tuxpan,1,3,1,2,2,2,2,,5.0,0.0
2026,2,30,Veracruz de Ignacio de la Llave,189,Tuxpan,2,2,3,1,2,3,3,5,1.0,1947285.0
2026,2,30,Veracruz de Ignacio de la Llave,189,Tuxpan,3,1,2,1,1,2,1,3,1.0,543088.06
2026,2,30,Veracruz de Ignacio de la Llave,189,Tuxpan,3,1,2,1,1,2,3,3,1.0,990000.0
2026,2,30,Veracruz de Ignacio de la Llave,189,Tuxpan,3,1,2,1,2,2,2,3,1.0,943243.2
2026,2,30,Veracruz de Ignacio de la Llave,189,Tuxpan,3,1,2,1,2,2,2,4,1.0,778536.32
2026,2,30,Veracruz de Ignacio de la Llave,189,Tuxpan,3,1,2,1,2,2,3,3,2.0,1917000.0
2026,2,30,Veracruz de Ignacio de la Llave,189,Tuxpan,3,1,2,1,2,2,3,4,2.0,1751962.05
2026,2,30,Veracruz de Ignacio de la Llave,191,Ursulo Galv�n,1,2,3,1,1,2,2,3,1.0,655914.1
2026,2,30,Veracruz de Ignacio de la Llave,191,Ursulo Galv�n,1,3,1,2,1,2,2,,2.0,0.0
2026,2,30,Veracruz de Ignacio de la Llave,191,Ursulo Galv�n,1,3,1,2,1,2,3,,2.0,0.0
2026,2,30,Veracruz de Ignacio de la Llave,191,Ursulo Galv�n,1,3,1,2,1,2,4,,1.0,0.0
2026,2,30,Veracruz de Ignacio de la Llave,191,Ursulo Galv�n,1,3,1,2,1,2,5,,1.0,0.0
2026,2,30,Veracruz de Ignacio de la Llave,191,Ursulo Galv�n,1,3,1,2,2,2,2,,2.0,0.0
2026,2,30,Veracruz de Ignacio de la Llave,191,Ursulo Galv�n,3,2,3,1,2,2,4,4,1.0,1091421.94
2026,2,30,Veracruz de Ignacio de la Llave,193,Veracruz,1,1,2,2,1,,1,4,1.0,0.0
2026,2,30,Veracruz de Ignacio de la Llave,193,Veracruz,1,1,2,2,1,2,5,4,2.0,3108194.01
2026,2,30,Veracruz de Ignacio de la Llave,193,Veracruz,1,1,2,2,1,2,6,4,2.0,3442953.73
2026,2,30,Veracruz de Ignacio de la Llave,193,Veracruz,1,1,2,2,2,2,3,3,2.0,1563978.6
2026,2,30,Veracruz de Ignacio de la Llave,193,Veracruz,1,1,2,2,2,2,5,4,1.0,1396341.34
2026,2,30,Veracruz de Ignacio de la Llave,193,Veracruz,1,1,2,1,1,1,2,2,3.0,1902808.67
2026,2,30,Veracruz de Ignacio de la Llave,193,Veracruz,1,1,2,1,1,1,2,3,4.0,2531168.3
2026,2,30,Veracruz de Ignacio de la Llave,193,Veracruz,1,1,2,1,1,1,3,3,1.0,719742.4
2026,2,30,Veracruz de Ignacio de la Llave,193,Veracruz,1,1,2,1,1,1,3,4,1.0,762058.36
2026,2,30,Veracruz de Ignacio de la Llave,193,Veracruz,1,1,2,1,1,1,4,3,2.0,2020039.9
2026,2,30,Veracruz de Ignacio de la Llave,193,Veracruz,1,1,2,1,1,1,4,4,1.0,859019.89
2026,2,30,Veracruz de Ignacio de la Llave,193,Veracruz,1,1,2,1,1,2,2,2,4.0,2344775.01
2026,2,30,Veracruz de Ignacio de la Llave,193,Veracruz,1,1,2,1,1,2,2,3,5.0,2555720.64
2026,2,30,Veracruz de Ignacio de la Llave,193,Veracruz,1,1,2,1,1,2,3,3,2.0,1398730.69
2026,2,30,Veracruz de Ignacio de la Llave,193,Veracruz,1,1,2,1,1,2,4,3,4.0,2482279.4
2026,2,30,Veracruz de Ignacio de la Llave,193,Veracruz,1,1,2,1,1,2,4,4,1.0,1176996.42
2026,2,30,Veracruz de Ignacio de la Llave,193,Veracruz,1,1,2,1,1,2,5,3,1.0,1071481.64
2026,2,30,Veracruz de Ignacio de la Llave,193,Veracruz,1,1,2,1,1,2,5,4,1.0,1177782.2
2026,2,30,Veracruz de Ignacio de la Llave,193,Veracruz,1,1,2,1,1,2,6,4,4.0,7311790.53
2026,2,30,Veracruz de Ignacio de la Llave,193,Veracruz,1,1,2,1,2,1,2,3,2.0,1326926.26
2026,2,30,Veracruz de Ignacio de la Llave,193,Veracruz,1,1,2,1,2,1,3,2,2.0,1359805.17
2026,2,30,Veracruz de Ignacio de la Llave,193,Veracruz,1,1,2,1,2,1,3,3,1.0,299911.34
2026,2,30,Veracruz de Ignacio de la Llave,193,Veracruz,1,1,2,1,2,1,4,4,1.0,810107.84
2026,2,30,Veracruz de Ignacio de la Llave,193,Veracruz,1,1,2,1,2,2,1,2,2.0,1175084.74
2026,2,30,Veracruz de Ignacio de la Llave,193,Veracruz,1,1,2,1,2,2,2,2,4.0,2394054.35
2026,2,30,Veracruz de Ignacio de la Llave,193,Veracruz,1,1,2,1,2,2,2,3,2.0,1284604.42
2026,2,30,Veracruz de Ignacio de la Llave,193,Veracruz,1,1,2,1,2,2,2,4,2.0,1367530.26
2026,2,30,Veracruz de Ignacio de la Llave,193,Veracruz,1,1,2,1,2,2,3,2,1.0,719022.45
2026,2,30,Veracruz de Ignacio de la Llave,193,Veracruz,1,1,2,1,2,2,3,3,2.0,1570132.88
2026,2,30,Veracruz de Ignacio de la Llave,193,Veracruz,1,1,2,1,2,2,3,4,1.0,715383.3
2026,2,30,Veracruz de Ignacio de la Llave,193,Veracruz,1,1,2,1,2,2,6,3,1.0,603588.65
2026,2,30,Veracruz de Ignacio de la Llave,193,Veracruz,1,2,3,2,1,2,3,3,1.0,738922.67
2026,2,30,Veracruz de Ignacio de la Llave,193,Veracruz,1,2,3,2,2,2,3,2,1.0,688846.88
2026,2,30,Veracruz de Ignacio de la Llave,193,Veracruz,1,2,3,2,2,2,6,3,2.0,2183937.68
2026,2,30,Veracruz de Ignacio de la Llave,193,Veracruz,1,2,3,1,1,1,2,2,16.0,9904228.83
2026,2,30,Veracruz de Ignacio de la Llave,193,Veracruz,1,2,3,1,1,1,2,3,4.0,1887979.41
2026,2,30,Veracruz de Ignacio de la Llave,193,Veracruz,1,2,3,1,1,1,2,4,1.0,636824.99
2026,2,30,Veracruz de Ignacio de la Llave,193,Veracruz,1,2,3,1,1,1,3,2,3.0,1633490.5
2026,2,30,Veracruz de Ignacio de la Llave,193,Veracruz,1,2,3,1,1,1,3,3,7.0,5255229.69
2026,2,30,Veracruz de Ignacio de la Llave,193,Veracruz,1,2,3,1,1,1,4,2,1.0,706389.62
2026,2,30,Veracruz de Ignacio de la Llave,193,Veracruz,1,2,3,1,1,1,4,3,4.0,3731910.46
2026,2,30,Veracruz de Ignacio de la Llave,193,Veracruz,1,2,3,1,1,1,5,3,2.0,1981068.31
2026,2,30,Veracruz de Ignacio de la Llave,193,Veracruz,1,2,3,1,1,1,6,4,1.0,2485452.18
2026,2,30,Veracruz de Ignacio de la Llave,193,Veracruz,1,2,3,1,1,2,1,2,2.0,1159599.38
2026,2,30,Veracruz de Ignacio de la Llave,193,Veracruz,1,2,3,1,1,2,1,3,1.0,489369.59
2026,2,30,Veracruz de Ignacio de la Llave,193,Veracruz,1,2,3,1,1,2,2,2,17.0,9972950.6
2026,2,30,Veracruz de Ignacio de la Llave,193,Veracruz,1,2,3,1,1,2,2,3,7.0,3797995.83
2026,2,30,Veracruz de Ignacio de la Llave,193,Veracruz,1,2,3,1,1,2,2,4,1.0,389724.99
2026,2,30,Veracruz de Ignacio de la Llave,193,Veracruz,1,2,3,1,1,2,3,2,4.0,2503712.65
2026,2,30,Veracruz de Ignacio de la Llave,193,Veracruz,1,2,3,1,1,2,3,3,15.0,10524732.64
2026,2,30,Veracruz de Ignacio de la Llave,193,Veracruz,1,2,3,1,1,2,3,4,1.0,758855.91
2026,2,30,Veracruz de Ignacio de la Llave,193,Veracruz,1,2,3,1,1,2,4,2,1.0,734147.74
2026,2,30,Veracruz de Ignacio de la Llave,193,Veracruz,1,2,3,1,1,2,4,3,10.0,8474993.15
2026,2,30,Veracruz de Ignacio de la Llave,193,Veracruz,1,2,3,1,1,2,4,4,2.0,1723904.08
2026,2,30,Veracruz de Ignacio de la Llave,193,Veracruz,1,2,3,1,1,2,5,2,1.0,731957.64
2026,2,30,Veracruz de Ignacio de la Llave,193,Veracruz,1,2,3,1,1,2,5,3,2.0,2021817.87
2026,2,30,Veracruz de Ignacio de la Llave,193,Veracruz,1,2,3,1,1,2,5,4,3.0,3835755.46
2026,2,30,Veracruz de Ignacio de la Llave,193,Veracruz,1,2,3,1,1,2,6,3,2.0,1999126.12
2026,2,30,Veracruz de Ignacio de la Llave,193,Veracruz,1,2,3,1,1,2,6,4,2.0,4308788.09
2026,2,30,Veracruz de Ignacio de la Llave,193,Veracruz,1,2,3,1,2,1,2,2,6.0,3737925.65
2026,2,30,Veracruz de Ignacio de la Llave,193,Veracruz,1,2,3,1,2,1,2,3,3.0,1609664.86
2026,2,30,Veracruz de Ignacio de la Llave,193,Veracruz,1,2,3,1,2,1,3,3,2.0,1474948.6
2026,2,30,Veracruz de Ignacio de la Llave,193,Veracruz,1,2,3,1,2,1,3,4,1.0,704770.76
2026,2,30,Veracruz de Ignacio de la Llave,193,Veracruz,1,2,3,1,2,1,4,3,1.0,973472.96
2026,2,30,Veracruz de Ignacio de la Llave,193,Veracruz,1,2,3,1,2,1,4,4,1.0,712445.64
2026,2,30,Veracruz de Ignacio de la Llave,193,Veracruz,1,2,3,1,2,2,1,2,1.0,609749.96
2026,2,30,Veracruz de Ignacio de la Llave,193,Veracruz,1,2,3,1,2,2,1,3,1.0,274662.33
2026,2,30,Veracruz de Ignacio de la Llave,193,Veracruz,1,2,3,1,2,2,2,2,13.0,7869786.44
2026,2,30,Veracruz de Ignacio de la Llave,193,Veracruz,1,2,3,1,2,2,2,3,5.0,3160982.6
2026,2,30,Veracruz de Ignacio de la Llave,193,Veracruz,1,2,3,1,2,2,2,4,2.0,1467299.12
2026,2,30,Veracruz de Ignacio de la Llave,193,Veracruz,1,2,3,1,2,2,3,2,3.0,1469837.1
2026,2,30,Veracruz de Ignacio de la Llave,193,Veracruz,1,2,3,1,2,2,3,3,4.0,2978392.31
2026,2,30,Veracruz de Ignacio de la Llave,193,Veracruz,1,2,3,1,2,2,4,2,1.0,234994.59
2026,2,30,Veracruz de Ignacio de la Llave,193,Veracruz,1,2,3,1,2,2,4,3,2.0,1548630.69
2026,2,30,Veracruz de Ignacio de la Llave,193,Veracruz,1,2,3,1,2,2,5,3,4.0,3363504.88
2026,2,30,Veracruz de Ignacio de la Llave,193,Veracruz,1,2,3,1,2,2,6,3,1.0,907850.21
2026,2,30,Veracruz de Ignacio de la Llave,193,Veracruz,1,2,3,1,2,2,6,4,1.0,1327964.38
2026,2,30,Veracruz de Ignacio de la Llave,193,Veracruz,1,2,3,1,2,3,2,2,1.0,441528.96
2026,2,30,Veracruz de Ignacio de la Llave,193,Veracruz,1,3,1,2,1,1,2,,1.0,0.0
2026,2,30,Veracruz de Ignacio de la Llave,193,Veracruz,1,3,1,2,1,1,3,,1.0,0.0
2026,2,30,Veracruz de Ignacio de la Llave,193,Veracruz,1,3,1,2,1,1,4,,2.0,0.0
2026,2,30,Veracruz de Ignacio de la Llave,193,Veracruz,1,3,1,2,1,2,2,,7.0,0.0
2026,2,30,Veracruz de Ignacio de la Llave,193,Veracruz,1,3,1,2,1,2,3,,4.0,0.0
2026,2,30,Veracruz de Ignacio de la Llave,193,Veracruz,1,3,1,2,1,2,4,,4.0,0.0
2026,2,30,Veracruz de Ignacio de la Llave,193,Veracruz,1,3,1,2,1,2,5,,5.0,0.0
2026,2,30,Veracruz de Ignacio de la Llave,193,Veracruz,1,3,1,2,1,3,4,,2.0,0.0
2026,2,30,Veracruz de Ignacio de la Llave,193,Veracruz,1,3,1,2,2,1,2,,1.0,0.0
2026,2,30,Veracruz de Ignacio de la Llave,193,Veracruz,1,3,1,2,2,2,2,,8.0,0.0
2026,2,30,Veracruz de Ignacio de la Llave,193,Veracruz,1,3,1,2,2,2,3,,4.0,0.0
2026,2,30,Veracruz de Ignacio de la Llave,193,Veracruz,1,3,1,2,2,2,4,,4.0,0.0
2026,2,30,Veracruz de Ignacio de la Llave,193,Veracruz,1,4,4,1,1,2,4,3,1.0,809623.25
2026,2,30,Veracruz de Ignacio de la Llave,193,Veracruz,1,4,7,1,1,2,3,2,1.0,635939.97
2026,2,30,Veracruz de Ignacio de la Llave,193,Veracruz,1,4,7,1,2,1,4,2,1.0,510378.78
2026,2,30,Veracruz de Ignacio de la Llave,193,Veracruz,2,1,2,1,1,2,2,4,1.0,800000.0
2026,2,30,Veracruz de Ignacio de la Llave,193,Veracruz,2,1,2,1,1,2,3,3,1.0,675750.0
2026,2,30,Veracruz de Ignacio de la Llave,193,Veracruz,2,1,2,1,1,2,3,4,1.0,1178950.0
2026,2,30,Veracruz de Ignacio de la Llave,193,Veracruz,2,1,2,1,1,2,6,4,2.0,2966200.0
2026,2,30,Veracruz de Ignacio de la Llave,193,Veracruz,2,1,2,1,1,2,6,5,1.0,2750000.0
2026,2,30,Veracruz de Ignacio de la Llave,193,Veracruz,2,1,2,1,1,3,4,4,1.0,1439050.0
2026,2,30,Veracruz de Ignacio de la Llave,193,Veracruz,2,1,2,1,1,3,6,4,1.0,1356247.0
2026,2,30,Veracruz de Ignacio de la Llave,193,Veracruz,2,1,2,1,2,1,2,3,1.0,918000.0
2026,2,30,Veracruz de Ignacio de la Llave,193,Veracruz,2,1,2,1,2,2,2,3,1.0,960000.0
2026,2,30,Veracruz de Ignacio de la Llave,193,Veracruz,2,1,2,1,2,2,2,4,1.0,1120000.0
2026,2,30,Veracruz de Ignacio de la Llave,193,Veracruz,2,1,2,1,2,2,3,4,2.0,2987000.0
2026,2,30,Veracruz de Ignacio de la Llave,193,Veracruz,2,1,2,1,2,2,3,5,1.0,2340000.0
2026,2,30,Veracruz de Ignacio de la Llave,193,Veracruz,2,1,2,1,2,2,4,4,1.0,1500000.0
2026,2,30,Veracruz de Ignacio de la Llave,193,Veracruz,2,1,2,1,2,2,5,6,1.0,4500000.0
2026,2,30,Veracruz de Ignacio de la Llave,193,Veracruz,2,1,2,1,2,2,6,4,2.0,4003000.0
2026,2,30,Veracruz de Ignacio de la Llave,193,Veracruz,2,1,2,1,2,2,6,5,1.0,2600000.0
2026,2,30,Veracruz de Ignacio de la Llave,193,Veracruz,2,1,2,1,2,3,2,4,1.0,600000.0
2026,2,30,Veracruz de Ignacio de la Llave,193,Veracruz,2,1,2,1,2,3,5,4,1.0,920000.0
2026,2,30,Veracruz de Ignacio de la Llave,193,Veracruz,2,2,3,2,1,2,3,4,1.0,893374.0
2026,2,30,Veracruz de Ignacio de la Llave,193,Veracruz,2,2,3,2,1,2,3,5,1.0,2025000.0
2026,2,30,Veracruz de Ignacio de la Llave,193,Veracruz,2,2,3,1,1,2,4,3,2.0,1433922.0
2026,2,30,Veracruz de Ignacio de la Llave,193,Veracruz,2,2,3,1,1,2,4,4,3.0,4393512.0
2026,2,30,Veracruz de Ignacio de la Llave,193,Veracruz,2,2,3,1,1,2,5,4,1.0,1881000.0
2026,2,30,Veracruz de Ignacio de la Llave,193,Veracruz,2,2,3,1,1,3,3,3,1.0,800000.0
2026,2,30,Veracruz de Ignacio de la Llave,193,Veracruz,2,2,3,1,1,3,4,4,1.0,1233000.0
2026,2,30,Veracruz de Ignacio de la Llave,193,Veracruz,2,2,3,1,2,1,2,3,1.0,700000.0
2026,2,30,Veracruz de Ignacio de la Llave,193,Veracruz,2,2,3,1,2,1,4,4,1.0,1876000.0
2026,2,30,Veracruz de Ignacio de la Llave,193,Veracruz,2,2,3,1,2,2,4,4,2.0,2603000.0
2026,2,30,Veracruz de Ignacio de la Llave,193,Veracruz,2,2,3,1,2,2,6,4,1.0,1955000.0
2026,2,30,Veracruz de Ignacio de la Llave,193,Veracruz,2,2,3,1,2,3,1,3,1.0,315385.0
2026,2,30,Veracruz de Ignacio de la Llave,193,Veracruz,2,2,3,1,2,3,2,4,1.0,822000.0
2026,2,30,Veracruz de Ignacio de la Llave,193,Veracruz,2,3,1,1,2,2,6,4,1.0,1429390.0
2026,2,30,Veracruz de Ignacio de la Llave,193,Veracruz,3,1,2,1,1,1,2,4,2.0,1609000.0
2026,2,30,Veracruz de Ignacio de la Llave,193,Veracruz,3,1,2,1,1,2,2,3,2.0,1786907.1
2026,2,30,Veracruz de Ignacio de la Llave,193,Veracruz,3,1,2,1,1,2,2,4,2.0,1772978.26
2026,2,30,Veracruz de Ignacio de la Llave,193,Veracruz,3,1,2,1,1,2,4,4,3.0,4683643.98
2026,2,30,Veracruz de Ignacio de la Llave,193,Veracruz,3,1,2,1,1,2,5,4,1.0,1811000.0
2026,2,30,Veracruz de Ignacio de la Llave,193,Veracruz,3,1,2,1,1,3,5,4,2.0,2967427.56
2026,2,30,Veracruz de Ignacio de la Llave,193,Veracruz,3,1,2,1,2,1,2,3,2.0,1875221.67
2026,2,30,Veracruz de Ignacio de la Llave,193,Veracruz,3,1,2,1,2,2,2,3,3.0,2959875.23
2026,2,30,Veracruz de Ignacio de la Llave,193,Veracruz,3,1,2,1,2,2,2,4,2.0,2031323.72
2026,2,30,Veracruz de Ignacio de la Llave,193,Veracruz,3,1,2,1,2,2,3,3,1.0,1066000.0
2026,2,30,Veracruz de Ignacio de la Llave,193,Veracruz,3,1,2,1,2,2,3,4,8.0,9862159.95
2026,2,30,Veracruz de Ignacio de la Llave,193,Veracruz,3,1,2,1,2,2,4,4,2.0,3212892.52
2026,2,30,Veracruz de Ignacio de la Llave,193,Veracruz,3,2,3,1,1,2,3,4,1.0,1267000.0
2026,2,30,Veracruz de Ignacio de la Llave,193,Veracruz,3,2,3,1,1,2,4,3,1.0,926000.0
2026,2,30,Veracruz de Ignacio de la Llave,193,Veracruz,3,2,3,1,2,2,3,3,1.0,1061839.77
2026,2,30,Veracruz de Ignacio de la Llave,193,Veracruz,3,2,3,1,2,2,3,4,1.0,1350000.0
2026,2,30,Veracruz de Ignacio de la Llave,193,Veracruz,7,2,3,1,2,2,1,1,1.0,934000.0
2026,2,30,Veracruz de Ignacio de la Llave,194,Villa Aldama,1,3,1,2,1,2,2,,1.0,0.0
2026,2,30,Veracruz de Ignacio de la Llave,194,Villa Aldama,1,3,1,2,1,2,5,,1.0,0.0
2026,2,30,Veracruz de Ignacio de la Llave,194,Villa Aldama,1,3,1,2,1,2,6,,1.0,0.0
2026,2,30,Veracruz de Ignacio de la Llave,199,Zaragoza,1,3,1,2,1,1,2,,1.0,0.0
2026,2,30,Veracruz de Ignacio de la Llave,199,Zaragoza,1,3,1,2,1,1,3,,1.0,0.0
2026,2,30,Veracruz de Ignacio de la Llave,199,Zaragoza,1,3,1,2,1,2,2,,2.0,0.0
2026,2,30,Veracruz de Ignacio de la Llave,199,Zaragoza,1,3,1,2,1,2,4,,1.0,0.0
2026,2,30,Veracruz de Ignacio de la Llave,204,Agua Dulce,1,3,1,2,1,1,2,,1.0,0.0
2026,2,30,Veracruz de Ignacio de la Llave,204,Agua Dulce,1,3,1,2,1,2,2,,1.0,0.0
2026,2,30,Veracruz de Ignacio de la Llave,204,Agua Dulce,1,3,1,2,1,2,3,,1.0,0.0
2026,2,30,Veracruz de Ignacio de la Llave,204,Agua Dulce,1,3,1,2,1,2,4,,1.0,0.0
2026,2,30,Veracruz de Ignacio de la Llave,204,Agua Dulce,1,4,7,1,2,1,3,2,1.0,518688.22
2026,2,30,Veracruz de Ignacio de la Llave,205,El Higo,1,2,3,1,1,2,3,3,1.0,704621.03
2026,2,30,Veracruz de Ignacio de la Llave,206,Nanchital de L�zaro C�rdenas del R�o,1,2,3,1,2,2,2,3,1.0,645257.64
2026,2,30,Veracruz de Ignacio de la Llave,206,Nanchital de L�zaro C�rdenas del R�o,1,2,3,1,2,2,3,3,1.0,723907.29
2026,2,30,Veracruz de Ignacio de la Llave,206,Nanchital de L�zaro C�rdenas del R�o,1,3,1,2,1,1,4,,1.0,0.0
2026,2,30,Veracruz de Ignacio de la Llave,206,Nanchital de L�zaro C�rdenas del R�o,1,3,1,2,1,2,3,,5.0,0.0
2026,2,30,Veracruz de Ignacio de la Llave,206,Nanchital de L�zaro C�rdenas del R�o,1,3,1,2,1,2,5,,1.0,0.0
2026,2,30,Veracruz de Ignacio de la Llave,206,Nanchital de L�zaro C�rdenas del R�o,1,3,1,2,2,2,2,,1.0,0.0
2026,2,30,Veracruz de Ignacio de la Llave,207,Tres Valles,1,3,1,2,1,2,2,,2.0,0.0
2026,2,30,Veracruz de Ignacio de la Llave,207,Tres Valles,1,3,1,2,1,2,4,,2.0,0.0
2026,2,30,Veracruz de Ignacio de la Llave,208,Carlos A. Carrillo,1,2,3,1,1,2,5,3,1.0,870412.52
2026,2,30,Veracruz de Ignacio de la Llave,208,Carlos A. Carrillo,1,3,1,2,1,2,3,,1.0,0.0
2026,2,30,Veracruz de Ignacio de la Llave,208,Carlos A. Carrillo,1,3,1,2,1,2,4,,3.0,0.0
2026,2,30,Veracruz de Ignacio de la Llave,208,Carlos A. Carrillo,1,3,1,2,1,2,5,,1.0,0.0
2026,2,30,Veracruz de Ignacio de la Llave,209,Tatahuicapan de Ju�rez,1,3,1,2,1,2,2,,1.0,0.0
2026,2,30,Veracruz de Ignacio de la Llave,21,Atoyac,1,3,1,2,1,1,4,,1.0,0.0
2026,2,30,Veracruz de Ignacio de la Llave,21,Atoyac,1,3,1,2,1,2,2,,1.0,0.0
2026,2,30,Veracruz de Ignacio de la Llave,21,Atoyac,1,3,1,2,1,2,3,,3.0,0.0
2026,2,30,Veracruz de Ignacio de la Llave,21,Atoyac,1,3,1,2,1,3,3,,1.0,0.0
2026,2,30,Veracruz de Ignacio de la Llave,21,Atoyac,1,3,1,2,2,2,2,,1.0,0.0
2026,2,30,Veracruz de Ignacio de la Llave,22,Atzacan,1,3,1,2,1,2,2,,1.0,0.0
2026,2,30,Veracruz de Ignacio de la Llave,22,Atzacan,1,3,1,2,2,1,2,,1.0,0.0
2026,2,30,Veracruz de Ignacio de la Llave,22,Atzacan,1,4,7,1,1,1,3,2,1.0,521832.86
2026,2,30,Veracruz de Ignacio de la Llave,23,Atzalan,1,3,1,2,1,2,2,,1.0,0.0
2026,2,30,Veracruz de Ignacio de la Llave,23,Atzalan,1,3,1,2,1,2,5,,1.0,0.0
2026,2,30,Veracruz de Ignacio de la Llave,26,Banderilla,1,3,1,2,1,2,2,,1.0,0.0
2026,2,30,Veracruz de Ignacio de la Llave,26,Banderilla,1,3,1,2,1,2,3,,1.0,0.0
2026,2,30,Veracruz de Ignacio de la Llave,26,Banderilla,1,3,1,2,1,2,4,,1.0,0.0
2026,2,30,Veracruz de Ignacio de la Llave,28,Boca del R�o,1,1,2,2,1,2,6,4,1.0,1586154.09
2026,2,30,Veracruz de Ignacio de la Llave,28,Boca del R�o,1,1,2,1,1,1,3,3,1.0,843681.35
2026,2,30,Veracruz de Ignacio de la Llave,28,Boca del R�o,1,1,2,1,1,1,4,3,1.0,810762.26
2026,2,30,Veracruz de Ignacio de la Llave,28,Boca del R�o,1,1,2,1,1,2,2,3,1.0,670141.72
2026,2,30,Veracruz de Ignacio de la Llave,28,Boca del R�o,1,1,2,1,1,2,3,3,1.0,750305.83
2026,2,30,Veracruz de Ignacio de la Llave,28,Boca del R�o,1,1,2,1,1,2,4,3,1.0,773345.22
2026,2,30,Veracruz de Ignacio de la Llave,28,Boca del R�o,1,1,2,1,1,2,5,3,1.0,175862.72
2026,2,30,Veracruz de Ignacio de la Llave,28,Boca del R�o,1,1,2,1,1,2,6,3,1.0,763194.36
2026,2,30,Veracruz de Ignacio de la Llave,28,Boca del R�o,1,1,2,1,1,2,6,4,1.0,1348755.43
2026,2,30,Veracruz de Ignacio de la Llave,28,Boca del R�o,1,2,3,2,1,2,5,4,1.0,1445111.88
2026,2,30,Veracruz de Ignacio de la Llave,28,Boca del R�o,1,2,3,2,1,2,6,4,2.0,2260319.65
2026,2,30,Veracruz de Ignacio de la Llave,28,Boca del R�o,1,2,3,2,1,2,6,5,1.0,1866161.2
2026,2,30,Veracruz de Ignacio de la Llave,28,Boca del R�o,1,2,3,2,2,2,5,3,1.0,1140415.95
